"","workerId","hitId","condition","assignmentId","time","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN"
"9301","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166274,"none","blah","2","write",NA,"[2,[1]]","true",NA,NA,NA,NA,NA,NA,"moy konkan tulsul","rae vinvi konkan","true","center-embedding","head final"
"9302","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166279,"none","blah","2","write",NA,"[2,1]","true",NA,NA,NA,NA,NA,NA,"konkan moy tulsul","moy vinvi konkan","true","center-embedding","head final"
"9303","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166282,"none","blah","2","write",NA,"[0,0]","true",NA,NA,NA,NA,NA,NA,"tulsul moy tulsul","moy sisu sisu","true","center-embedding","head final"
"9304","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166290,"none","blah","2","write",NA,"[3,[0]]","true",NA,NA,NA,NA,NA,NA,"tulsul rae rae","rae sisu tulsul","true","center-embedding","head final"
"9305","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166294,"none","blah","2","write",NA,"[2,2]","false",NA,NA,NA,NA,NA,NA,"konkan moy tulsul","moy konkan konkan","false","center-embedding","head final"
"9306","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166299,"none","blah","2","write",NA,"[2,[3]]","false",NA,NA,NA,NA,NA,NA,"moy tulsul konkan","rae tulsul konkan","false","center-embedding","head final"
"9307","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166302,"none","blah","2","write",NA,"[0,[2]]","false",NA,NA,NA,NA,NA,NA,"konkan tulsul moy","rae konkan sisu","false","center-embedding","head final"
"9308","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166306,"none","blah","2","write",NA,"[0,1]","false",NA,NA,NA,NA,NA,NA,"konkan moy tulsul","moy vinvi sisu","false","center-embedding","head final"
"9309","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166322,"none","blah","3","write",NA,"[[3,[3]],[2]]","true",NA,NA,NA,NA,NA,NA,"vinvi konkan moy tulsul rae","rae rae konkan tulsul tulsul","true","center-embedding","head final"
"9310","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166329,"none","blah","3","write",NA,"[2,[3,[0]]]","true",NA,NA,NA,NA,NA,NA,"konkan moy tulsul rae vinvi","moy rae sisu tulsul konkan","true","center-embedding","head final"
"9311","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166335,"none","blah","3","write",NA,"[0,[[2,0]]]","true",NA,NA,NA,NA,NA,NA,"konkan moy tulsul moy vinvi","rae moy sisu konkan sisu","true","center-embedding","head final"
"9312","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166343,"none","blah","3","write",NA,"[[3,2],[0]]","true",NA,NA,NA,NA,NA,NA,"konkan moy tulsul vinvi rae","moy rae sisu konkan tulsul","true","center-embedding","head final"
"9313","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166353,"none","blah","3","write",NA,"[[1,[2]],[2]]","true",NA,NA,NA,NA,NA,NA,"konkan moy rae vinvi rae","rae rae konkan konkan vinvi","true","center-embedding","head final"
"9314","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166360,"none","blah","3","write",NA,"[1,[3,[3]]]","true",NA,NA,NA,NA,NA,NA,"vinvi moy tulsul rae tulsul","moy rae tulsul tulsul vinvi","true","center-embedding","head final"
"9315","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166365,"none","blah","3","write",NA,"[[1,[2]],2]","true",NA,NA,NA,NA,NA,NA,"konkan moy tulsul moy konkan","rae moy konkan konkan vinvi","true","center-embedding","head final"
"9316","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166372,"none","blah","3","write",NA,"[[0,3],[1]]","true",NA,NA,NA,NA,NA,NA,"konkan tulsul moy tulsul konkan","moy rae vinvi tulsul sisu","true","center-embedding","head final"
"9317","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166381,"none","blah","3","write",NA,"[0,[[1,1]]]","false",NA,NA,NA,NA,NA,NA,"konkan moy rae konkan tulsul","rae moy vinvi vinvi sisu","false","center-embedding","head final"
"9318","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166388,"none","blah","3","write",NA,"[[3,3],0]","false",NA,NA,NA,NA,NA,NA,"konkan moy tulsul konkan rae","moy moy sisu tulsul tulsul","false","center-embedding","head final"
"9319","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166395,"none","blah","3","write",NA,"[[1,[1]],0]","false",NA,NA,NA,NA,NA,NA,"konkan tulsul moy tulsul moy","rae moy sisu vinvi vinvi","false","center-embedding","head final"
"9320","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166405,"none","blah","3","write",NA,"[[1,2],0]","false",NA,NA,NA,NA,NA,NA,"konkan moy konkan moy vinvi","moy moy sisu konkan vinvi","false","center-embedding","head final"
"9321","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166418,"none","blah","4","write",NA,"[3,[2,[2,[3]]]]","false",NA,NA,NA,NA,NA,NA,"tulsul moy konkan moy vinvi rae moy","moy moy rae tulsul konkan konkan tulsul","false","center-embedding","head final"
"9322","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166429,"none","blah","4","write",NA,"[1,[[2,[2,1]]]]","false",NA,NA,NA,NA,NA,NA,"vinvi moy konkan rae konkan moy konkan","rae moy moy vinvi konkan konkan vinvi","false","center-embedding","head final"
"9323","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166439,"none","blah","4","write",NA,"[[[3,1],[3]],3]","false",NA,NA,NA,NA,NA,NA,"konkan moy vinvi moy vinvi rae moy","moy rae moy tulsul tulsul vinvi tulsul","false","center-embedding","head final"
"9324","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166450,"none","blah","4","write",NA,"[0,[[3,[[1,1]]]]]","false",NA,NA,NA,NA,NA,NA,"vinvi moy tulsul rae vinvi rae sisu","rae rae moy vinvi vinvi tulsul sisu","false","center-embedding","head final"
"9325","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166458,"none","blah","4","write",NA,"[[[0,1],0],[2]]","false",NA,NA,NA,NA,NA,NA,"konkan rae tulsul moy vinvi rae sisu","moy moy rae konkan sisu vinvi sisu","false","center-embedding","head final"
"9326","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166467,"none","blah","4","write",NA,"[[[2,0],1],2]","false",NA,NA,NA,NA,NA,NA,"konkan moy vinvi rae sisu rae tulsul","moy moy moy konkan vinvi sisu konkan","false","center-embedding","head final"
"9327","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166480,"none","blah","4","write",NA,"[0,[3,[[0,[0]]]]]","false",NA,NA,NA,NA,NA,NA,"konkan moy sisu rae sisu rae vinvi","moy rae rae sisu sisu tulsul sisu","false","center-embedding","head final"
"9328","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166489,"none","blah","4","write",NA,"[[[2,[1]],[2]],[3]]","false",NA,NA,NA,NA,NA,NA,"konkan rae tulsul konkan moy vinvi rae","rae rae rae tulsul konkan vinvi konkan","false","center-embedding","head final"
"9329","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166501,"none","blah","4","write",NA,"[2,[0,[[2,3]]]]","false",NA,NA,NA,NA,NA,NA,"konkan moy vinvi moy konkan rae moy","moy rae moy tulsul konkan sisu konkan","false","center-embedding","head final"
"9330","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166509,"none","blah","4","write",NA,"[[[1,[1]],3],0]","false",NA,NA,NA,NA,NA,NA,"konkan moy vinvi rae tulsul rae konkan","rae moy moy sisu tulsul vinvi vinvi","false","center-embedding","head final"
"9331","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166519,"none","blah","4","write",NA,"[[[1,[0]],[0]],1]","false",NA,NA,NA,NA,NA,NA,"konkan rae moy konkan moy konkan rae","rae rae moy vinvi sisu sisu vinvi","false","center-embedding","head final"
"9332","A96","37NXA7GVSTD5MR55N0B31ZG136MLVW","CEPre","3U0SRXB7CEC544P2GVRA1ERALQQRNU",1593166526,"none","blah","4","write",NA,"[[[3,3],[0]],[2]]","false",NA,NA,NA,NA,NA,NA,"konkan moy vinvi moy konkan rae sisu","moy rae rae konkan sisu tulsul tulsul","false","center-embedding","head final"
"9333","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089740,"none","blah","OBJ","training","kilkul","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9334","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089753,"none","blah","OBJ","training","vanva","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9335","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089760,"none","blah","OBJ","training","tovo","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9336","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089767,"none","blah","OBJ","training","sunsin","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9337","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089778,"none","blah","OBJ","testing","kilkul","0","true","0","1","2","3",0,0,NA,NA,NA,"no center-embedding","head initial"
"9338","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089785,"none","blah","OBJ","testing","vanva","1","true","1","3","0","2",0,0,NA,NA,NA,"no center-embedding","head initial"
"9339","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089789,"none","blah","OBJ","testing","tovo","2","true","0","2","3","1",1,1,NA,NA,NA,"no center-embedding","head initial"
"9340","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089795,"none","blah","OBJ","testing","sunsin","3","true","1","0","2","3",3,3,NA,NA,NA,"no center-embedding","head initial"
"9341","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089803,"none","blah","ADP","training",NA,"[[7,5],[7,4],[7,6]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9342","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089811,"none","blah","ADP","training",NA,"[[7,[5]],[7,[4]],[7,[6]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9343","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089816,"none","blah","ADP","training",NA,"[[5,6],[5,4],[5,7]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9344","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089822,"none","blah","ADP","training",NA,"[[5,[6]],[5,[4]],[5,[7]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9345","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089832,"none","blah","ADP","testing","sphere moy cube","[5,4]","false","[5,6]","[5,4]","[5,[4]]","[5,[6]]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9346","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089841,"none","blah","ADP","testing","sphere rae cube","[5,[4]]","false","[7,5]","[5,[4]]","[5,4]","[7,[5]]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9347","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089848,"none","blah","ADP","testing","pyramid moy cylinder","[7,6]","false","[7,6]","[6,[5]]","[6,5]","[7,[6]]",0,0,NA,NA,NA,"no center-embedding","head initial"
"9348","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089856,"none","blah","ADP","testing","pyramid rae cylinder","[7,[6]]","false","[7,[6]]","[6,4]","[7,6]","[6,[4]]",0,0,NA,NA,NA,"no center-embedding","head initial"
"9349","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089863,"none","blah","2","training","sunsin moy sunsin","[3,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9350","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089868,"none","blah","2","training","vanva moy sunsin","[1,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9351","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089872,"none","blah","2","training","kilkul rae vanva","[0,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9352","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089879,"none","blah","2","training","sunsin rae vanva","[3,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9353","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089883,"none","blah","2","training","tovo rae vanva","[2,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9354","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089887,"none","blah","2","training","tovo moy vanva","[2,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9355","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089891,"none","blah","2","training","kilkul moy kilkul","[0,0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9356","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089895,"none","blah","2","training","sunsin rae kilkul","[3,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9357","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089908,"none","blah","2","testing","vanva moy sunsin","[1,3]","true","[3,[1]]","[2,[0]]","[0,2]","[1,3]",3,3,NA,NA,NA,"no center-embedding","head initial"
"9358","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089915,"none","blah","2","testing","tovo rae vanva","[2,[1]]","true","[2,2]","[2,[1]]","[2,[2]]","[2,1]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9359","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089921,"none","blah","2","testing","kilkul rae vanva","[0,[1]]","true","[1,0]","[0,[1]]","[3,1]","[1,[3]]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9360","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089926,"none","blah","2","testing","tovo moy vanva","[2,1]","true","[1,3]","[2,1]","[1,[2]]","[1,[3]]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9361","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089932,"none","blah","2","testing","sunsin moy sunsin","[3,3]","true","[3,[3]]","[1,[2]]","[3,3]","[1,2]",2,2,NA,NA,NA,"no center-embedding","head initial"
"9362","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089940,"none","blah","2","testing","sunsin rae vanva","[3,[1]]","true","[0,[1]]","[1,3]","[0,1]","[3,[1]]",3,3,NA,NA,NA,"no center-embedding","head initial"
"9363","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089947,"none","blah","2","testing","kilkul moy kilkul","[0,0]","true","[0,[0]]","[2,3]","[3,[2]]","[0,0]",3,3,NA,NA,NA,"no center-embedding","head initial"
"9364","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089955,"none","blah","2","testing","sunsin rae kilkul","[3,[0]]","true","[3,2]","[3,0]","[2,[3]]","[3,[0]]",3,3,NA,NA,NA,"no center-embedding","head initial"
"9365","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089959,"none","blah","3","training","sunsin rae sunsin rae tovo","[[3,[3]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9366","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089965,"none","blah","3","training","tovo moy sunsin rae kilkul","[2,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9367","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089972,"none","blah","3","training","kilkul rae tovo moy kilkul","[0,[[2,0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9368","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089976,"none","blah","3","training","sunsin moy tovo rae kilkul","[[3,2],[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9369","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089986,"none","blah","3","training","vanva rae tovo rae tovo","[[1,[2]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9370","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089991,"none","blah","3","training","vanva moy sunsin rae sunsin","[1,[3,[3]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9371","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593089996,"none","blah","3","training","vanva rae tovo moy tovo","[[1,[2]],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9372","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090003,"none","blah","3","training","kilkul moy sunsin rae vanva","[[0,3],[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head initial"
"9373","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090026,"none","blah","3","testing","kilkul moy sunsin rae vanva","[[0,3],[1]]","true","[[0,3],[1]]","[[1,1],[3]]","[[0,[1]],3]","[[1,[1]],3]",0,0,NA,NA,NA,"no center-embedding","head initial"
"9374","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090037,"none","blah","3","testing","tovo moy sunsin rae kilkul","[2,[3,[0]]]","true","[3,[[2,[1]]]]","[2,[3,[0]]]","[3,[[2,[0]]]]","[3,[1,[2]]]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9375","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090044,"none","blah","3","testing","vanva moy sunsin rae sunsin","[1,[3,[3]]]","true","[3,[1,[2]]]","[1,[3,[3]]]","[3,[[3,1]]]","[3,[[2,1]]]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9376","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090056,"none","blah","3","testing","sunsin moy tovo rae kilkul","[[3,2],[0]]","true","[[2,2],3]","[[2,0],3]","[[3,2],[0]]","[[2,2],[3]]",2,2,NA,NA,NA,"no center-embedding","head initial"
"9377","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090065,"none","blah","3","testing","vanva rae tovo moy tovo","[[1,[2]],2]","true","[3,[3,[2]]]","[[2,[3]],3]","[2,[2,[1]]]","[[1,[2]],2]",3,3,NA,NA,NA,"no center-embedding","head initial"
"9378","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090073,"none","blah","3","testing","kilkul rae tovo moy kilkul","[0,[[2,0]]]","true","[[0,[0]],[2]]","[[2,[1]],[2]]","[0,[[2,0]]]","[2,[[1,2]]]",2,2,NA,NA,NA,"no center-embedding","head initial"
"9379","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090081,"none","blah","3","testing","vanva rae tovo rae tovo","[[1,[2]],[2]]","true","[[0,[1]],[3]]","[[1,[2]],[2]]","[[1,2],2]","[[0,1],3]",1,1,NA,NA,NA,"no center-embedding","head initial"
"9380","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090089,"none","blah","3","testing","sunsin rae sunsin rae tovo","[[3,[3]],[2]]","true","[3,[[3,2]]]","[2,[[1,1]]]","[[1,[1]],[2]]","[[3,[3]],[2]]",3,3,NA,NA,NA,"no center-embedding","head initial"
"9381","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090098,"none","blah","1","write",NA,"0","true",NA,NA,NA,NA,NA,NA,"kilkul","kilkul","true","no center-embedding","head initial"
"9382","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090102,"none","blah","1","write",NA,"1","true",NA,NA,NA,NA,NA,NA,"vanva","vanva","true","no center-embedding","head initial"
"9383","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090105,"none","blah","1","write",NA,"2","true",NA,NA,NA,NA,NA,NA,"tovo","tovo","true","no center-embedding","head initial"
"9384","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090108,"none","blah","1","write",NA,"3","true",NA,NA,NA,NA,NA,NA,"sunsin","sunsin","true","no center-embedding","head initial"
"9385","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090114,"none","blah","2","write",NA,"[3,3]","true",NA,NA,NA,NA,NA,NA,"sunsin moy sunsin","sunsin moy sunsin","true","no center-embedding","head initial"
"9386","A97","3S4TINXCC0UYJYAWVB0VS4QOVJMBO8","PostNomPrePos","3A4TN5196LP9O6E8V0627ZVSZ7CHCR",1593090119,"none","blah","2","write",NA,"[1,3]","true",NA,NA,NA,NA,NA,NA,"vanva moy sunsin","vanva moy sunsin","true","no center-embedding","head initial"
