"","workerId","hitId","condition","assignmentId","time","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting"
"91","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666563,"C",2,"OBJ","training","vinkin","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666621,"C",2,"OBJ","training","solsil","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666733,"C",2,"OBJ","testing","kuka","0","true","3","1","0","2",2,2,NA,NA,NA
"94","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666748,"C",2,"OBJ","testing","tultol","1","true","1","0","2","3",0,0,NA,NA,NA
"95","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666748,"C",2,"OBJ","testing","kuka","0","true","3","1","0","2",2,2,NA,NA,NA
"96","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666748,"C",2,"OBJ","testing","vinkin","2","true","1","3","2","0",2,2,NA,NA,NA
"97","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666751,"C",2,"OBJ","testing","solsil","3","true","0","1","2","3",3,3,NA,NA,NA
"98","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666761,"C",2,"ADP","training","pyramidmoy","[4,5]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666776,"C",2,"ADP","training","pyramidrae","[6,7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666783,"C",2,"ADP","training","spheremoy","[4,[5]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666792,"C",2,"ADP","training","sphererae","[6,[7]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666814,"C",2,"ADP","testing",NA,"[4,5]","false","[4,[5]]","[5,[4]]","[4,5]","[5,4]",2,2,NA,NA,NA
"103","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666825,"C",2,"ADP","testing",NA,"[6,7]","false","[7,6]","[7,[6]]","[6,7]","[6,[7]]",2,2,NA,NA,NA
"104","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666840,"C",2,"ADP","testing",NA,"[4,[5]]","false","[5,[4]]","[4,[5]]","[4,5]","[5,4]",1,1,NA,NA,NA
"105","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666850,"C",2,"ADP","testing",NA,"[6,[7]]","false","[6,[7]]","[7,[6]]","[6,7]","[7,6]",0,1,NA,NA,NA
"106","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666853,"C",2,"ADP","training","pyramidmoy","[4,5]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666863,"C",2,"ADP","training","pyramidrae","[6,7]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666863,"C",2,"ADP","training","spheremoy","[4,[5]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666872,"C",2,"ADP","training","sphererae","[6,[7]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666875,"C",2,"ADP","testing",NA,"[4,5]","false","[5,[4]]","[5,4]","[4,5]","[4,[5]]",2,2,NA,NA,NA
"111","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666885,"C",2,"ADP","testing",NA,"[6,7]","false","[7,6]","[6,7]","[7,[6]]","[6,[7]]",1,1,NA,NA,NA
"112","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666895,"C",2,"ADP","testing",NA,"[4,[5]]","false","[5,[4]]","[4,5]","[5,4]","[4,[5]]",3,3,NA,NA,NA
"113","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666910,"C",2,"ADP","testing",NA,"[6,[7]]","false","[6,7]","[6,[7]]","[7,[6]]","[7,6]",1,1,NA,NA,NA
"114","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666915,"C",2,"2","training","kuka rae vinkin","[0,[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666923,"C",2,"2","training","tultol moy kuka","[1,0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666924,"C",2,"2","training","kuka moy solsil","[0,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666928,"C",2,"2","training","solsil rae tultol","[3,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666929,"C",2,"2","training","vinkin moy solsil","[2,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666931,"C",2,"2","training","solsil moy vinkin","[3,2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666934,"C",2,"2","training","vinkin rae kuka","[2,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666937,"C",2,"2","training","tultol rae vinkin","[2,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666946,"C",2,"2","testing","kuka rae vinkin","[0,[2]]","true","[0,[2]]","[0,2]","[0,1]","[0,[1]]",0,0,NA,NA,NA
"123","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666958,"C",2,"2","testing","tultol moy kuka","[1,0]","true","[1,0]","[0,2]","[1,[0]]","[2,[0]]",0,1,NA,NA,NA
"124","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666967,"C",2,"2","testing","kuka moy solsil","[0,3]","true","[2,3]","[3,[2]]","[3,[0]]","[0,3]",3,3,NA,NA,NA
"125","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666974,"C",2,"2","testing","solsil rae tultol","[3,[1]]","true","[1,3]","[3,[1]]","[2,[2]]","[2,2]",1,1,NA,NA,NA
"126","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666982,"C",2,"2","testing","vinkin moy solsil","[2,3]","true","[1,2]","[2,3]","[2,[3]]","[1,[2]]",1,1,NA,NA,NA
"127","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666990,"C",2,"2","testing","solsil moy vinkin","[3,2]","true","[2,[3]]","[0,[0]]","[3,2]","[0,0]",2,2,NA,NA,NA
"128","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597666998,"C",2,"2","testing","vinkin rae kuka","[2,[0]]","true","[2,[0]]","[2,2]","[2,0]","[2,[2]]",0,0,NA,NA,NA
"129","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667008,"C",2,"2","testing","tultol rae vinkin","[2,[1]]","true","[2,1]","[2,[1]]","[2,0]","[0,[2]]",1,3,NA,NA,NA
"130","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667012,"C",2,"3","training","solsil rae solsil vinkin rae","[[3,[3]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667027,"C",2,"3","training","vinkin moy kuka rae solsil","[2,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667050,"C",2,"3","training","kuka rae vinkin moy kuka","[0,[[2,0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667051,"C",2,"3","training","kuka rae solsil moy vinkin","[[3,2],[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667061,"C",2,"3","training","vinkin rae vinkin rae tultol","[[1,[2]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667081,"C",2,"3","training","vinkin moy solsil rae solsil","[1,[3,[3]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667085,"C",2,"3","training","vinkin rae tultol moy vinkin","[[1,[2]],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667099,"C",2,"3","training","vinkin rae kuka moy solsil","[[0,3],[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667121,"C",2,"3","testing","solsil rae solsil vinkin rae","[[3,[3]],[2]]","true","[3,[[3,2]]]","[[1,[1]],[2]]","[[3,[3]],[2]]","[2,[[1,1]]]",2,2,NA,NA,NA
"139","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667136,"C",2,"3","testing","vinkin moy kuka rae solsil","[2,[3,[0]]]","true","[3,[1,[2]]]","[3,[[2,[0]]]]","[2,[3,[0]]]","[3,[[2,[1]]]]",2,0,NA,NA,NA
"140","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667148,"C",2,"3","testing","kuka rae vinkin moy kuka","[0,[[2,0]]]","true","[0,[[2,0]]]","[2,[[1,2]]]","[[2,[1]],[2]]","[[0,[0]],[2]]",0,0,NA,NA,NA
"141","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667186,"C",2,"3","testing","kuka rae solsil moy vinkin","[[3,2],[0]]","true","[[3,2],[0]]","[[2,2],3]","[[2,2],[3]]","[[2,0],3]",0,0,NA,NA,NA
"142","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667200,"C",2,"3","testing","vinkin rae vinkin rae tultol","[[1,[2]],[2]]","true","[[0,[1]],[3]]","[[0,1],3]","[[1,2],2]","[[1,[2]],[2]]",3,3,NA,NA,NA
"143","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667208,"C",2,"3","testing","vinkin moy solsil rae solsil","[1,[3,[3]]]","true","[1,[3,[3]]]","[3,[[3,1]]]","[3,[1,[2]]]","[3,[[2,1]]]",0,0,NA,NA,NA
"144","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667224,"C",2,"3","testing","vinkin rae tultol moy vinkin","[[1,[2]],2]","true","[[2,[3]],3]","[3,[3,[2]]]","[[1,[2]],2]","[2,[2,[1]]]",2,2,NA,NA,NA
"145","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667249,"C",2,"3","testing","vinkin rae kuka moy solsil","[[0,3],[1]]","true","[[1,1],[3]]","[[1,[1]],3]","[[0,3],[1]]","[[0,[1]],3]",2,3,NA,NA,NA
"146","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667259,"C",2,"1","write",NA,"0","true",NA,NA,NA,NA,NA,NA,"kuka","kuka","true"
"147","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667264,"C",2,"1","write",NA,"1","true",NA,NA,NA,NA,NA,NA,"tultol","tultol","true"
"148","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667269,"C",2,"1","write",NA,"2","true",NA,NA,NA,NA,NA,NA,"vinkin","vinkin","true"
"149","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667283,"C",2,"1","write",NA,"3","true",NA,NA,NA,NA,NA,NA,"solsil","solsil","true"
"150","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667297,"C",2,"2","write",NA,"[0,[2]]","true",NA,NA,NA,NA,NA,NA,"kuka rae vinkin","kuka rae vinkin","true"
"151","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667304,"C",2,"2","write",NA,"[1,0]","true",NA,NA,NA,NA,NA,NA,"tultol moy kuka","tultol moy kuka","true"
"152","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667313,"C",2,"2","write",NA,"[0,3]","true",NA,NA,NA,NA,NA,NA,"kuka moy solsil","kuka moy solsil","true"
"153","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667323,"C",2,"2","write",NA,"[3,[1]]","true",NA,NA,NA,NA,NA,NA,"solsil rae tultol","solsil rae tultol","true"
"154","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667331,"C",2,"2","write",NA,"[2,3]","true",NA,NA,NA,NA,NA,NA,"vinkin moy solsil","vinkin moy solsil","true"
"155","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667337,"C",2,"2","write",NA,"[3,2]","true",NA,NA,NA,NA,NA,NA,"solsil moy vinkin","solsil moy vinkin","true"
"156","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667343,"C",2,"2","write",NA,"[2,[0]]","true",NA,NA,NA,NA,NA,NA,"vinkin rae kuka","vinkin rae kuka","true"
"157","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667354,"C",2,"2","write",NA,"[2,[1]]","true",NA,NA,NA,NA,NA,NA,"vinkin rae tultol","tultol rae vinkin","true"
"158","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667360,"C",2,"2","write",NA,"[3,0]","false",NA,NA,NA,NA,NA,NA,"solsil moy kuka","solsil moy kuka","false"
"159","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667374,"C",2,"2","write",NA,"[1,[2]]","false",NA,NA,NA,NA,NA,NA,"tultol rae vinkin","rae vinkin tultol","false"
"160","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667379,"C",2,"2","write",NA,"[0,1]","false",NA,NA,NA,NA,NA,NA,"kuka moy tultol","tultol kuka moy","false"
"161","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667394,"C",2,"2","write",NA,"[1,[3]]","false",NA,NA,NA,NA,NA,NA,"tultol rae solsil","rae tultol solsil","false"
"162","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667398,"C",2,"3","write",NA,"[[3,[3]],[2]]","true",NA,NA,NA,NA,NA,NA,"solsil rae solsil rae vinkin","solsil rae solsil vinkin rae","true"
"163","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667407,"C",2,"3","write",NA,"[2,[3,[0]]]","true",NA,NA,NA,NA,NA,NA,"vinkin moy solsil rae kuka","vinkin moy kuka rae solsil","true"
"164","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667422,"C",2,"3","write",NA,"[0,[[2,0]]]","true",NA,NA,NA,NA,NA,NA,"kuka rae vinkin moy kuka","kuka rae vinkin moy kuka","true"
"165","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667434,"C",2,"3","write",NA,"[[3,2],[0]]","true",NA,NA,NA,NA,NA,NA,"solsil moy vinkin rae kuka","kuka rae solsil moy vinkin","true"
"166","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667440,"C",2,"3","write",NA,"[[1,[2]],[2]]","true",NA,NA,NA,NA,NA,NA,"tultol rae vinkin rae vinkin","vinkin rae vinkin rae tultol","true"
"167","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667453,"C",2,"3","write",NA,"[1,[3,[3]]]","true",NA,NA,NA,NA,NA,NA,"tultol moy solsil rae solsil","vinkin moy solsil rae solsil","true"
"168","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667460,"C",2,"3","write",NA,"[[1,[2]],2]","true",NA,NA,NA,NA,NA,NA,"tultol rae vinkin moy vinkin","vinkin rae tultol moy vinkin","true"
"169","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667489,"C",2,"3","write",NA,"[[0,3],[1]]","true",NA,NA,NA,NA,NA,NA,"kuka solsil rae tultol moy","vinkin rae kuka moy solsil","true"
"170","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667499,"C",2,"3","write",NA,"[0,[[1,1]]]","false",NA,NA,NA,NA,NA,NA,"kuka rae tultol moy tultol","tultol moy rae tultol kuka","false"
"171","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667510,"C",2,"3","write",NA,"[[3,3],0]","false",NA,NA,NA,NA,NA,NA,"solsil moy solsil moy kuka","kuka solsil solsil moy moy","false"
"172","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667516,"C",2,"3","write",NA,"[[1,[1]],0]","false",NA,NA,NA,NA,NA,NA,"tultol rae tultol moy kuka","rae tultol kuka moy tultol","false"
"173","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667529,"C",2,"3","write",NA,"[[1,2],0]","false",NA,NA,NA,NA,NA,NA,"tultol moy vinkin moy kuka","tultol kuka moy vinkin moy","false"
"174","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667547,"C",2,"4","write",NA,"[3,[2,[2,[3]]]]","false",NA,NA,NA,NA,NA,NA,"solsil moy vinkin moy vinkin rae solsil","vinkin vinkin solsil solsil moy rae moy","false"
"175","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667578,"C",2,"4","write",NA,"[1,[[2,[2,1]]]]","false",NA,NA,NA,NA,NA,NA,"tultol rae vinkin moy vinkin moy tultol","rae vinkin moy tultol moy vinkin tultol","false"
"176","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667603,"C",2,"4","write",NA,"[[[3,1],[3]],3]","false",NA,NA,NA,NA,NA,NA,"solsil moy tultol rae solsil moy solsil","solsil rae tultol solsil solsil moy moy","false"
"177","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667617,"C",2,"4","write",NA,"[0,[[3,[[1,1]]]]]","false",NA,NA,NA,NA,NA,NA,"kuka rae solsil rae tultol moy tultol","tultol rae kuka tultol rae solsil moy","false"
"178","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667632,"C",2,"4","write",NA,"[[[0,1],0],[2]]","false",NA,NA,NA,NA,NA,NA,"kuka moy tultol moy kuka rae vinkin","rae kuka vinkin kuka moy moy tultol","false"
"179","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667643,"C",2,"4","write",NA,"[[[2,0],1],2]","false",NA,NA,NA,NA,NA,NA,"vinkin moy kuka moy tultol moy vinkin","moy vinkin vinkin moy tultol kuka moy","false"
"180","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667652,"C",2,"4","write",NA,"[0,[3,[[0,[0]]]]]","false",NA,NA,NA,NA,NA,NA,"kuka moy solsil rae kuka rae kuka","kuka kuka kuka moy rae solsil rae","false"
"181","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667661,"C",2,"4","write",NA,"[[[2,[1]],[2]],[3]]","false",NA,NA,NA,NA,NA,NA,"vinkin rae tultol rae vinkin rae solsil","rae tultol rae rae vinkin solsil vinkin","false"
"182","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667673,"C",2,"4","write",NA,"[2,[0,[[2,3]]]]","false",NA,NA,NA,NA,NA,NA,"vinkin moy kuka rae vinkin moy solsil","moy rae vinkin moy kuka vinkin solsil","false"
"183","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667686,"C",2,"4","write",NA,"[[[1,[1]],3],0]","false",NA,NA,NA,NA,NA,NA,"tultol rae tultol moy solsil moy kuka","kuka moy solsil moy tultol rae tultol","false"
"184","A2","3Y7LTZE0YTTPE1X9XBS7DSPG6YSZUT",NA,"3CFVK00FWMSMULOXCU8XDRWQTM6L6L",1597667698,"C",2,"4","write",NA,"[[[1,[0]],[0]],1]","false",NA,NA,NA,NA,NA,NA,"tultol rae kuka rae kuka moy tultol","kuka tultol rae tultol rae moy kuka","false"
