"","workerId","hitId","assignmentId","time","condition","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","inAmbig","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN"
"3180","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376120,"PreNomPostPos","none","blah","2","write",NA,"[[0,0],3]","true","false",NA,NA,NA,NA,NA,NA,"kinsin moy soko moy soko","kinsin moy soko moy soko","true","no center-embedding","head final"
"3181","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376133,"PreNomPostPos","none","blah","2","write",NA,"[[1,[2]],3]","false","true",NA,NA,NA,NA,NA,NA,"kinsin moy tulkil rae vilval","kinsin moy tulkul rae vilval","false","no center-embedding","head final"
"3182","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376147,"PreNomPostPos","none","blah","2","write",NA,"[[3,[3]],[3]]","false","false",NA,NA,NA,NA,NA,NA,"kinsin rae kinsin rae kinsin","kinsin rae kinsin rae kinsin","false","no center-embedding","head final"
"3183","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376159,"PreNomPostPos","none","blah","3","write",NA,"[0,[[3,[1,1]]]]","false","false",NA,NA,NA,NA,NA,NA,"vilval moy vilval moy kinsin rae soko","vilval moy vilval moy kinsin rae soko","false","no center-embedding","head final"
"3184","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376175,"PreNomPostPos","none","blah","3","write",NA,"[2,[[1,[1]],2]]","false","false",NA,NA,NA,NA,NA,NA,"tulkil moy vilval rae valval moy tulkil","tulkul moy vilval rae vilval moy tulkul","false","no center-embedding","head final"
"3185","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376191,"PreNomPostPos","none","blah","3","write",NA,"[[1,[[0,2]]],[0]]","false","false",NA,NA,NA,NA,NA,NA,"soko rae tulkil moy soko rae vilval","soko rae tulkul moy soko rae vilval","false","no center-embedding","head final"
"3186","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376203,"PreNomPostPos","none","blah","3","write",NA,"[0,[[[1,2],[3]]]]","false","false",NA,NA,NA,NA,NA,NA,"kinsin rae tulkil moy vilval rae soko","kinsin rae tulkul moy vilval rae soko","false","no center-embedding","head final"
"3187","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376217,"PreNomPostPos","none","blah","3","write",NA,"[1,[0,[3,[1]]]]","false","false",NA,NA,NA,NA,NA,NA,"vilval rae kinsin moy soko moy vilval","vilval rae kinsin moy soko moy vilval","false","no center-embedding","head final"
"3188","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376235,"PreNomPostPos","none","blah","3","write",NA,"[3,[[[2,3],[0]]]]","false","false",NA,NA,NA,NA,NA,NA,"soko rae kinsin moy tulkil rae kinsin","soko rae kinsin moy tulkul rae kinsin","false","no center-embedding","head final"
"3189","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376250,"PreNomPostPos","none","blah","3","write",NA,"[0,[[1,[2,[3]]]]]","false","false",NA,NA,NA,NA,NA,NA,"kinsin rae tulkil moy vulval rae soko","kinsin rae tulkul moy vilval rae soko","false","no center-embedding","head final"
"3190","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376280,"PreNomPostPos","none","blah","3","write",NA,"[[[0,[3]],2],[1]]","false","false",NA,NA,NA,NA,NA,NA,"vilval rae tulkil moy kinsin rae soko","vilval rae tulkul moy kinsin rae soko","false","no center-embedding","head final"
"3191","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376288,"PreNomPostPos","none","blah","3","write",NA,"[[[0,0],3],[0]]","false","false",NA,NA,NA,NA,NA,NA,"soko rae kinsin moy soko moy soko","soko rae kinsin moy soko moy soko","false","no center-embedding","head final"
"3192","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376301,"PreNomPostPos","none","blah","3","write",NA,"[[2,[3,0]],2]","false","false",NA,NA,NA,NA,NA,NA,"tulkil moy soko moy kinsin moy tulkil","tulkul moy soko moy kinsin moy tulkul","false","no center-embedding","head final"
"3193","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376314,"PreNomPostPos","none","blah","3","write",NA,"[[[0,[1]],2],[3]]","false","false",NA,NA,NA,NA,NA,NA,"kinsin rae tulkil moy vilval rae soko","kinsin rae tulkul moy vilval rae soko","false","no center-embedding","head final"
"3194","A40","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","34T446B1C1LYD68CXSZH17WBSE00CP",1581376323,"PreNomPostPos","none","blah","3","write",NA,"[0,[3,[0,3]]]","false","false",NA,NA,NA,NA,NA,NA,"kinsin moy soko moy kinsin moy soko","kinsin moy soko moy kinsin moy soko","false","no center-embedding","head final"
"3195","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581503965,"PreNomPostPos","none","blah","0","training","valtal","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3196","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581503977,"PreNomPostPos","none","blah","0","training","kolkul","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3197","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581503982,"PreNomPostPos","none","blah","0","training","siso","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3198","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581503982,"PreNomPostPos","none","blah","0","training","tontin","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3199","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581503986,"PreNomPostPos","none","blah","0","testing","tontin","3","true","false","2","0","1","3",3,1,NA,NA,NA,"no center-embedding","head final"
"3200","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581503992,"PreNomPostPos","none","blah","0","testing","valtal","0","true","false","3","1","0","2",2,3,NA,NA,NA,"no center-embedding","head final"
"3201","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581503997,"PreNomPostPos","none","blah","0","testing","kolkul","1","true","false","2","0","1","3",2,2,NA,NA,NA,"no center-embedding","head final"
"3202","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504008,"PreNomPostPos","none","blah","0","testing","siso","2","true","false","0","1","2","3",2,3,NA,NA,NA,"no center-embedding","head final"
"3203","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504025,"PreNomPostPos","none","blah","1","training","kolkul moy valtal","[0,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3204","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504084,"PreNomPostPos","none","blah","1","training","siso rae kolkul","[1,[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3205","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504106,"PreNomPostPos","none","blah","1","training","valtal rae tontin","[3,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3206","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504184,"PreNomPostPos","none","blah","1","training","tontin moy valtal","[0,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3207","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504185,"PreNomPostPos","none","blah","1","training","siso moy kolkul","[1,2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3208","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504185,"PreNomPostPos","none","blah","1","training","kolkul moy kolkul","[1,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3209","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504186,"PreNomPostPos","none","blah","1","training","valtal rae siso","[2,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3210","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504187,"PreNomPostPos","none","blah","1","training","tontin rae valtal","[0,[3]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3211","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504189,"PreNomPostPos","none","blah","1","testing","valtal rae tontin","[3,[0]]","true","false","[3,[0]]","[1,1]","[1,[1]]","[3,0]",0,3,NA,NA,NA,"no center-embedding","head final"
"3212","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504194,"PreNomPostPos","none","blah","1","testing","tontin rae valtal","[0,[3]]","true","false","[2,1]","[0,[3]]","[1,[2]]","[3,0]",1,1,NA,NA,NA,"no center-embedding","head final"
"3213","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504198,"PreNomPostPos","none","blah","1","testing","valtal rae siso","[2,[0]]","true","false","[2,[0]]","[3,[1]]","[3,1]","[2,0]",0,2,NA,NA,NA,"no center-embedding","head final"
"3214","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504198,"PreNomPostPos","none","blah","1","testing","valtal rae siso","[2,[0]]","true","false","[2,[0]]","[3,[1]]","[3,1]","[2,0]",0,2,NA,NA,NA,"no center-embedding","head final"
"3215","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504202,"PreNomPostPos","none","blah","1","testing","kolkul moy siso","[2,1]","false","false","[2,0]","[1,[2]]","[2,1]","[2,[0]]",2,0,NA,NA,NA,"no center-embedding","head final"
"3216","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504207,"PreNomPostPos","none","blah","1","testing","kolkul moy kolkul","[1,1]","true","false","[1,1]","[0,[2]]","[1,[1]]","[0,2]",0,2,NA,NA,NA,"no center-embedding","head final"
"3217","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504215,"PreNomPostPos","none","blah","1","testing","tontin moy valtal","[0,3]","true","false","[3,[2]]","[3,[0]]","[2,3]","[0,3]",3,2,NA,NA,NA,"no center-embedding","head final"
"3218","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504219,"PreNomPostPos","none","blah","1","testing","kolkul moy valtal","[0,1]","true","false","[0,1]","[3,1]","[1,[0]]","[3,[1]]",0,1,NA,NA,NA,"no center-embedding","head final"
"3219","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504223,"PreNomPostPos","none","blah","2","training","valtal rae valtal moy tontin","[[3,0],[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3220","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504226,"PreNomPostPos","none","blah","2","training","tontin rae siso moy valtal","[0,[2,[3]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3221","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504227,"PreNomPostPos","none","blah","2","training","valtal moy kolkul moy kolkul","[[1,1],0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3222","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504228,"PreNomPostPos","none","blah","2","training","tontin moy siso rae kolkul","[[1,[2]],3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3223","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504228,"PreNomPostPos","none","blah","2","training","siso moy valtal rae siso","[2,[[0,2]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3224","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504230,"PreNomPostPos","none","blah","2","training","siso rae tontin moy valtal","[0,[3,[2]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3225","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504231,"PreNomPostPos","none","blah","2","training","siso rae kolkul rae valtal","[0,[[1,[2]]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3226","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504231,"PreNomPostPos","none","blah","2","training","tontin moy valtal moy siso","[[2,0],3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no center-embedding","head final"
"3227","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504233,"PreNomPostPos","none","blah","2","testing","siso rae tontin moy valtal","[0,[3,[2]]]","true","false","[[1,[0]],2]","[[2,[0]],3]","[0,[3,[2]]]","[2,[0,[1]]]",2,1,NA,NA,NA,"no center-embedding","head final"
"3228","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504241,"PreNomPostPos","none","blah","2","testing","valtal rae valtal moy tontin","[[3,0],[0]]","true","false","[[0,0],[3]]","[[3,0],[0]]","[[0,1],[1]]","[[1,0],[1]]",1,0,NA,NA,NA,"no center-embedding","head final"
"3229","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504245,"PreNomPostPos","none","blah","2","testing","tontin moy valtal moy siso","[[2,0],3]","true","false","[[2,2],2]","[[2,0],3]","[[2,2],[2]]","[[0,2],[3]]",1,2,NA,NA,NA,"no center-embedding","head final"
"3230","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504250,"PreNomPostPos","none","blah","2","testing","siso moy valtal rae siso","[2,[[0,2]]]","true","false","[3,[[2,0]]]","[[2,[0]],3]","[[2,[0]],2]","[2,[[0,2]]]",3,1,NA,NA,NA,"no center-embedding","head final"
"3231","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504254,"PreNomPostPos","none","blah","2","testing","siso rae kolkul rae valtal","[0,[[1,[2]]]]","true","false","[0,[[1,[2]]]]","[[1,0],[3]]","[[1,0],[2]]","[3,[[1,[0]]]]",0,2,NA,NA,NA,"no center-embedding","head final"
"3232","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504258,"PreNomPostPos","none","blah","2","testing","tontin moy siso rae kolkul","[[1,[2]],3]","true","false","[[0,[0]],2]","[[1,[2]],3]","[[2,1],3]","[[0,0],2]",1,2,NA,NA,NA,"no center-embedding","head final"
"3233","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504263,"PreNomPostPos","none","blah","2","testing","valtal moy kolkul moy kolkul","[[1,1],0]","true","false","[1,[0,[1]]]","[[1,0],3]","[3,[0,[1]]]","[[1,1],0]",3,0,NA,NA,NA,"no center-embedding","head final"
"3234","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504268,"PreNomPostPos","none","blah","2","testing","tontin rae siso moy valtal","[0,[2,[3]]]","true","false","[0,[2,[3]]]","[2,[[1,[2]]]]","[2,[1,[2]]]","[3,[[0,[2]]]]",0,1,NA,NA,NA,"no center-embedding","head final"
"3235","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504286,"PreNomPostPos","none","blah","0","write",NA,"0","true","false",NA,NA,NA,NA,NA,NA,"sine","valtal","true","no center-embedding","head final"
"3236","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504290,"PreNomPostPos","none","blah","0","write",NA,"1","true","false",NA,NA,NA,NA,NA,NA,"vitae","kolkul","true","no center-embedding","head final"
"3237","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504292,"PreNomPostPos","none","blah","0","write",NA,"2","true","false",NA,NA,NA,NA,NA,NA,"sino","siso","true","no center-embedding","head final"
"3238","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504295,"PreNomPostPos","none","blah","0","write",NA,"3","true","false",NA,NA,NA,NA,NA,NA,"iltea","tontin","true","no center-embedding","head final"
"3239","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504297,"PreNomPostPos","none","blah","1","write",NA,"[1,2]","true","false",NA,NA,NA,NA,NA,NA,"sine","siso moy kolkul","false","no center-embedding","head final"
"3240","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504300,"PreNomPostPos","none","blah","1","write",NA,"[0,[0]]","false","false",NA,NA,NA,NA,NA,NA,"sino vel","valtal rae valtal","false","no center-embedding","head final"
"3241","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504302,"PreNomPostPos","none","blah","1","write",NA,"[2,2]","false","false",NA,NA,NA,NA,NA,NA,"veliso","siso moy siso","false","no center-embedding","head final"
"3242","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504303,"PreNomPostPos","none","blah","1","write",NA,"[3,3]","false","false",NA,NA,NA,NA,NA,NA,"isloe","tontin moy tontin","false","no center-embedding","head final"
"3243","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504305,"PreNomPostPos","none","blah","1","write",NA,"[0,[2]]","false","false",NA,NA,NA,NA,NA,NA,"telis","siso rae valtal","false","no center-embedding","head final"
"3244","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504309,"PreNomPostPos","none","blah","1","write",NA,"[0,3]","true","false",NA,NA,NA,NA,NA,NA,"elab","tontin moy valtal","true","no center-embedding","head final"
"3245","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504312,"PreNomPostPos","none","blah","1","write",NA,"[0,[3]]","true","false",NA,NA,NA,NA,NA,NA,"elisa","tontin rae valtal","true","no center-embedding","head final"
"3246","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504313,"PreNomPostPos","none","blah","1","write",NA,"[2,[0]]","true","false",NA,NA,NA,NA,NA,NA,"tora","valtal rae siso","true","no center-embedding","head final"
"3247","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504315,"PreNomPostPos","none","blah","1","write",NA,"[0,1]","true","false",NA,NA,NA,NA,NA,NA,"vise","kolkul moy valtal","true","no center-embedding","head final"
"3248","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504316,"PreNomPostPos","none","blah","1","write",NA,"[1,[2]]","true","false",NA,NA,NA,NA,NA,NA,"reat","siso rae kolkul","true","no center-embedding","head final"
"3249","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504317,"PreNomPostPos","none","blah","1","write",NA,"[3,[0]]","true","false",NA,NA,NA,NA,NA,NA,"tele","valtal rae tontin","true","no center-embedding","head final"
"3250","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504319,"PreNomPostPos","none","blah","1","write",NA,"[1,1]","true","false",NA,NA,NA,NA,NA,NA,"tportl","kolkul moy kolkul","true","no center-embedding","head final"
"3251","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504321,"PreNomPostPos","none","blah","2","write",NA,"[[1,2],[3]]","false","true",NA,NA,NA,NA,NA,NA,"sino","tontin rae siso moy kolkul","false","no center-embedding","head final"
"3252","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504322,"PreNomPostPos","none","blah","2","write",NA,"[[1,1],0]","true","false",NA,NA,NA,NA,NA,NA,"sine","valtal moy kolkul moy kolkul","true","no center-embedding","head final"
"3253","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504327,"PreNomPostPos","none","blah","2","write",NA,"[2,[[0,2]]]","true","false",NA,NA,NA,NA,NA,NA,"etea vin coq","siso moy valtal rae siso","true","no center-embedding","head final"
"3254","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504329,"PreNomPostPos","none","blah","2","write",NA,"[[2,0],3]","true","false",NA,NA,NA,NA,NA,NA,"sine","tontin moy valtal moy siso","true","no center-embedding","head final"
"3255","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504332,"PreNomPostPos","none","blah","2","write",NA,"[1,[2,[3]]]","false","true",NA,NA,NA,NA,NA,NA,"sino yan","tontin rae siso moy kolkul","false","no center-embedding","head final"
"3256","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504334,"PreNomPostPos","none","blah","2","write",NA,"[0,[3,[2]]]","true","false",NA,NA,NA,NA,NA,NA,"tiae","siso rae tontin moy valtal","true","no center-embedding","head final"
"3257","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504335,"PreNomPostPos","none","blah","2","write",NA,"[2,[2,[3]]]","false","false",NA,NA,NA,NA,NA,NA,"eita","tontin rae siso moy siso","false","no center-embedding","head final"
"3258","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504337,"PreNomPostPos","none","blah","2","write",NA,"[0,[2,[3]]]","true","false",NA,NA,NA,NA,NA,NA,"altea","tontin rae siso moy valtal","true","no center-embedding","head final"
"3259","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504338,"PreNomPostPos","none","blah","2","write",NA,"[[3,0],[0]]","true","false",NA,NA,NA,NA,NA,NA,"algea","valtal rae valtal moy tontin","true","no center-embedding","head final"
"3260","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504340,"PreNomPostPos","none","blah","2","write",NA,"[[1,[2]],3]","true","false",NA,NA,NA,NA,NA,NA,"reit vitea","tontin moy siso rae kolkul","true","no center-embedding","head final"
"3261","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504344,"PreNomPostPos","none","blah","2","write",NA,"[0,[[1,[2]]]]","true","false",NA,NA,NA,NA,NA,NA,"tino","siso rae kolkul rae valtal","true","no center-embedding","head final"
"3262","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504346,"PreNomPostPos","none","blah","2","write",NA,"[[1,[3]],[3]]","false","false",NA,NA,NA,NA,NA,NA,"seloc","tontin rae tontin rae kolkul","false","no center-embedding","head final"
"3263","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504348,"PreNomPostPos","none","blah","3","write",NA,"[3,[2,[1,2]]]","false","false",NA,NA,NA,NA,NA,NA,"teloco","siso moy kolkul moy siso moy tontin","false","no center-embedding","head final"
"3264","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504350,"PreNomPostPos","none","blah","3","write",NA,"[[[2,3],0],3]","false","false",NA,NA,NA,NA,NA,NA,"teloscoe","tontin moy valtal moy tontin moy siso","false","no center-embedding","head final"
"3265","A41","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3634BBTX0P1GND92SKEOFHHABU1IFN",1581504461,"PreNomPostPos","none","blah","3","write",NA,"[[[0,1],[2]],[3]]","false","false",NA,NA,NA,NA,NA,NA,"sino vitae circum","tontin rae siso rae kolkul moy valtal","false","no center-embedding","head final"
